Model,SplittingMethod,Hashing,Canonical,Shrinkage,Ordering,recentHist,CNF_Length
BIOMD0000000162,mostFreq,1,0,0,1,0,623
BIOMD0000000162,mostFreq,1,0,0,1,0,624
BIOMD0000000162,mostFreq,1,0,0,1,0,625
BIOMD0000000162,mostFreq,1,0,0,1,0,626
BIOMD0000000162,mostFreq,1,0,0,1,0,627
BIOMD0000000162,mostFreq,1,0,0,1,0,628
BIOMD0000000162,mostFreq,1,0,0,1,0,629
BIOMD0000000162,mostFreq,1,0,0,1,0,630
BIOMD0000000162,mostFreq,1,0,0,1,0,631
BIOMD0000000162,mostFreq,1,0,0,1,0,632
BIOMD0000000162,mostFreq,1,0,0,1,0,633
BIOMD0000000162,mostFreq,1,0,0,1,0,634
BIOMD0000000162,mostFreq,1,0,0,1,0,635
BIOMD0000000162,mostFreq,1,0,0,1,0,636
BIOMD0000000162,mostFreq,1,0,0,1,0,637
BIOMD0000000162,mostFreq,1,0,0,1,0,638
BIOMD0000000162,mostFreq,1,0,0,1,0,639
BIOMD0000000162,mostFreq,1,0,0,1,0,640
BIOMD0000000162,mostFreq,1,0,0,1,0,641
BIOMD0000000162,mostFreq,1,0,0,1,0,642
BIOMD0000000162,mostFreq,1,0,0,1,0,643
BIOMD0000000162,mostFreq,1,0,0,1,0,644
BIOMD0000000162,mostFreq,1,0,0,1,0,645
BIOMD0000000162,mostFreq,1,0,0,1,0,646
BIOMD0000000162,mostFreq,1,0,0,1,0,647
BIOMD0000000162,mostFreq,1,0,0,1,0,648
BIOMD0000000162,mostFreq,1,0,0,1,0,649
BIOMD0000000162,mostFreq,1,0,0,1,0,650
BIOMD0000000162,mostFreq,1,0,0,1,0,651
BIOMD0000000162,mostFreq,1,0,0,1,0,652
BIOMD0000000162,mostFreq,1,0,0,1,0,653
BIOMD0000000162,mostFreq,1,0,0,1,0,654
BIOMD0000000162,mostFreq,1,0,0,1,0,655
BIOMD0000000162,mostFreq,1,0,0,1,0,656
BIOMD0000000162,mostFreq,1,0,0,1,0,657
BIOMD0000000162,mostFreq,1,0,0,1,0,658
BIOMD0000000162,mostFreq,1,0,0,1,0,659
BIOMD0000000162,mostFreq,1,0,0,1,0,660
BIOMD0000000162,mostFreq,1,0,0,1,0,661
BIOMD0000000162,mostFreq,1,0,0,1,0,662
BIOMD0000000162,mostFreq,1,0,0,1,0,663
BIOMD0000000162,mostFreq,1,0,0,1,0,664
BIOMD0000000162,mostFreq,1,0,0,1,0,665
BIOMD0000000162,mostFreq,1,0,0,1,0,666
BIOMD0000000162,mostFreq,1,0,0,1,0,667
BIOMD0000000162,mostFreq,1,0,0,1,0,668
BIOMD0000000162,mostFreq,1,0,0,1,0,669
BIOMD0000000162,mostFreq,1,0,0,1,0,670
BIOMD0000000162,mostFreq,1,0,0,1,0,671
BIOMD0000000162,mostFreq,1,0,0,1,0,672
BIOMD0000000162,mostFreq,1,0,0,1,0,673
BIOMD0000000162,mostFreq,1,0,0,1,0,674
BIOMD0000000162,mostFreq,1,0,0,1,0,675
BIOMD0000000162,mostFreq,1,0,0,0,0,1
BIOMD0000000162,mostFreq,1,0,0,0,0,12
BIOMD0000000162,mostFreq,1,0,0,0,0,13
BIOMD0000000162,mostFreq,1,0,0,0,0,14
BIOMD0000000162,mostFreq,1,0,0,0,0,15
BIOMD0000000162,mostFreq,1,0,0,0,0,16
BIOMD0000000162,mostFreq,1,0,0,0,0,17
BIOMD0000000162,mostFreq,1,0,0,0,0,18
BIOMD0000000162,mostFreq,1,0,0,0,0,19
BIOMD0000000162,mostFreq,1,0,0,0,0,20
BIOMD0000000162,mostFreq,1,0,0,0,0,21
BIOMD0000000162,mostFreq,1,0,0,0,0,22
BIOMD0000000162,mostFreq,1,0,0,0,0,23
BIOMD0000000162,mostFreq,1,0,0,0,0,24
BIOMD0000000162,mostFreq,1,0,0,0,0,25
BIOMD0000000162,mostFreq,1,0,0,0,0,26
BIOMD0000000162,mostFreq,1,0,0,0,0,27
BIOMD0000000162,mostFreq,1,0,0,0,0,28
BIOMD0000000162,mostFreq,1,0,0,0,0,29
BIOMD0000000162,mostFreq,1,0,0,0,0,30
BIOMD0000000162,mostFreq,1,0,0,0,0,31
BIOMD0000000162,mostFreq,1,0,0,0,0,32
BIOMD0000000162,mostFreq,1,0,0,0,0,33
BIOMD0000000162,mostFreq,1,0,0,0,0,34
BIOMD0000000162,mostFreq,1,0,0,0,0,35
BIOMD0000000162,mostFreq,1,0,0,0,0,36
BIOMD0000000162,mostFreq,1,0,0,0,0,37
BIOMD0000000162,mostFreq,1,0,0,0,0,38
BIOMD0000000162,mostFreq,1,0,0,0,0,39
BIOMD0000000162,mostFreq,1,0,0,0,0,40
BIOMD0000000162,mostFreq,1,0,0,0,0,41
BIOMD0000000162,mostFreq,1,0,0,0,0,42
BIOMD0000000162,mostFreq,1,0,0,0,0,43
BIOMD0000000162,mostFreq,1,0,0,0,0,44
BIOMD0000000162,mostFreq,1,0,0,0,0,45
BIOMD0000000162,mostFreq,1,0,0,0,0,46
BIOMD0000000162,mostFreq,1,0,0,0,0,47
BIOMD0000000162,mostFreq,1,0,0,0,0,48
BIOMD0000000162,mostFreq,1,0,0,0,0,49
BIOMD0000000162,mostFreq,1,0,0,0,0,50
BIOMD0000000162,mostFreq,1,0,0,0,0,51
BIOMD0000000162,mostFreq,1,0,0,0,0,52
BIOMD0000000162,mostFreq,1,0,0,0,0,53
BIOMD0000000162,mostFreq,1,0,0,0,0,54
BIOMD0000000162,mostFreq,1,0,0,0,0,55
BIOMD0000000162,mostFreq,1,0,0,0,0,56
BIOMD0000000162,mostFreq,1,0,0,0,0,57
BIOMD0000000162,mostFreq,1,0,0,0,0,58
BIOMD0000000162,mostFreq,1,0,0,0,0,59
BIOMD0000000162,mostFreq,1,0,0,0,0,60
BIOMD0000000162,mostFreq,1,0,0,0,0,61
BIOMD0000000162,mostFreq,1,0,0,0,0,62
BIOMD0000000162,mostFreq,1,0,0,0,0,63
BIOMD0000000162,mostFreq,1,0,0,0,0,64
BIOMD0000000162,mostFreq,1,0,0,0,0,65
BIOMD0000000162,mostFreq,1,0,0,0,0,66
BIOMD0000000162,mostFreq,1,0,0,0,0,67
BIOMD0000000162,mostFreq,1,0,0,0,0,68
BIOMD0000000162,mostFreq,1,0,0,0,0,69
BIOMD0000000162,mostFreq,1,0,0,0,0,70
BIOMD0000000162,mostFreq,1,0,0,0,0,71
BIOMD0000000162,mostFreq,1,0,0,0,0,72
BIOMD0000000162,mostFreq,1,0,0,0,0,73
BIOMD0000000162,mostFreq,1,0,0,0,0,74
BIOMD0000000162,mostFreq,1,0,0,0,0,75
BIOMD0000000162,mostFreq,1,0,0,0,0,76
BIOMD0000000162,mostFreq,1,0,0,0,0,77
BIOMD0000000162,mostFreq,1,0,0,0,0,78
BIOMD0000000162,mostFreq,1,0,0,0,0,79
BIOMD0000000162,mostFreq,1,0,0,0,0,80
BIOMD0000000162,mostFreq,1,0,0,0,0,81
BIOMD0000000162,mostFreq,1,0,0,0,0,82
BIOMD0000000162,mostFreq,1,0,0,0,0,83
BIOMD0000000162,mostFreq,1,0,0,0,0,84
BIOMD0000000162,mostFreq,1,0,0,0,0,85
BIOMD0000000162,mostFreq,1,0,0,0,0,86
BIOMD0000000162,mostFreq,1,0,0,0,0,87
BIOMD0000000162,mostFreq,1,0,0,0,0,88
BIOMD0000000162,mostFreq,1,0,0,0,0,89
BIOMD0000000162,mostFreq,1,0,0,0,0,90
BIOMD0000000162,mostFreq,1,0,0,0,0,91
BIOMD0000000162,mostFreq,1,0,0,0,0,92
BIOMD0000000162,mostFreq,1,0,0,0,0,93
BIOMD0000000162,mostFreq,1,0,0,0,0,94
BIOMD0000000162,mostFreq,1,0,0,0,0,95
BIOMD0000000162,mostFreq,1,0,0,0,0,96
BIOMD0000000162,mostFreq,1,0,0,0,0,97
BIOMD0000000162,mostFreq,1,0,0,0,0,98
BIOMD0000000162,mostFreq,1,0,0,0,0,99
BIOMD0000000162,mostFreq,1,0,0,0,0,100
BIOMD0000000162,mostFreq,1,0,0,0,0,101
BIOMD0000000162,mostFreq,1,0,0,0,0,102
BIOMD0000000162,mostFreq,1,0,0,0,0,103
BIOMD0000000162,mostFreq,1,0,0,0,0,104
BIOMD0000000162,mostFreq,1,0,0,0,0,105
BIOMD0000000162,mostFreq,1,0,0,0,0,106
BIOMD0000000162,mostFreq,1,0,0,0,0,107
BIOMD0000000162,mostFreq,1,0,0,0,0,108
BIOMD0000000162,mostFreq,1,0,0,0,0,109
BIOMD0000000162,mostFreq,1,0,0,0,0,110
BIOMD0000000162,mostFreq,1,0,0,0,0,111
BIOMD0000000162,mostFreq,1,0,0,0,0,112
BIOMD0000000162,mostFreq,1,0,0,0,0,113
BIOMD0000000162,mostFreq,1,0,0,0,0,114
BIOMD0000000162,mostFreq,1,0,0,0,0,115
BIOMD0000000162,mostFreq,1,0,0,0,0,116
BIOMD0000000162,mostFreq,1,0,0,0,0,117
BIOMD0000000162,mostFreq,1,0,0,0,0,118
BIOMD0000000162,mostFreq,1,0,0,0,0,119
BIOMD0000000162,mostFreq,1,0,0,0,0,120
BIOMD0000000162,mostFreq,1,0,0,0,0,121
BIOMD0000000162,mostFreq,1,0,0,0,0,122
BIOMD0000000162,mostFreq,1,0,0,0,0,123
BIOMD0000000162,mostFreq,1,0,0,0,0,124
BIOMD0000000162,mostFreq,1,0,0,0,0,125
BIOMD0000000162,mostFreq,1,0,0,0,0,126
BIOMD0000000162,mostFreq,1,0,0,0,0,127
BIOMD0000000162,mostFreq,1,0,0,0,0,128
BIOMD0000000162,mostFreq,1,0,0,0,0,129
BIOMD0000000162,mostFreq,1,0,0,0,0,130
BIOMD0000000162,mostFreq,1,0,0,0,0,131
BIOMD0000000162,mostFreq,1,0,0,0,0,132
BIOMD0000000162,mostFreq,1,0,0,0,0,133
BIOMD0000000162,mostFreq,1,0,0,0,0,134
BIOMD0000000162,mostFreq,1,0,0,0,0,135
BIOMD0000000162,mostFreq,1,0,0,0,0,136
BIOMD0000000162,mostFreq,1,0,0,0,0,137
BIOMD0000000162,mostFreq,1,0,0,0,0,138
BIOMD0000000162,mostFreq,1,0,0,0,0,139
BIOMD0000000162,mostFreq,1,0,0,0,0,140
BIOMD0000000162,mostFreq,1,0,0,0,0,141
BIOMD0000000162,mostFreq,1,0,0,0,0,142
BIOMD0000000162,mostFreq,1,0,0,0,0,143
BIOMD0000000162,mostFreq,1,0,0,0,0,144
BIOMD0000000162,mostFreq,1,0,0,0,0,145
BIOMD0000000162,mostFreq,1,0,0,0,0,146
BIOMD0000000162,mostFreq,1,0,0,0,0,147
BIOMD0000000162,mostFreq,1,0,0,0,0,148
BIOMD0000000162,mostFreq,1,0,0,0,0,149
BIOMD0000000162,mostFreq,1,0,0,0,0,150
BIOMD0000000162,mostFreq,1,0,0,0,0,151
BIOMD0000000162,mostFreq,1,0,0,0,0,152
BIOMD0000000162,mostFreq,1,0,0,0,0,153
BIOMD0000000162,mostFreq,1,0,0,0,0,154
BIOMD0000000162,mostFreq,1,0,0,0,0,155
BIOMD0000000162,mostFreq,1,0,0,0,0,156
BIOMD0000000162,mostFreq,1,0,0,0,0,157
BIOMD0000000162,mostFreq,1,0,0,0,0,158
BIOMD0000000162,mostFreq,1,0,0,0,0,159
BIOMD0000000162,mostFreq,1,0,0,0,0,160
BIOMD0000000162,mostFreq,1,0,0,0,0,161
BIOMD0000000162,mostFreq,1,0,0,0,0,162
BIOMD0000000162,mostFreq,1,0,0,0,0,163
BIOMD0000000162,mostFreq,1,0,0,0,0,164
BIOMD0000000162,mostFreq,1,0,0,0,0,165
BIOMD0000000162,mostFreq,1,0,0,0,0,166
BIOMD0000000162,mostFreq,1,0,0,0,0,167
BIOMD0000000162,mostFreq,1,0,0,0,0,168
BIOMD0000000162,mostFreq,1,0,0,0,0,169
BIOMD0000000162,mostFreq,1,0,0,0,0,170
BIOMD0000000162,mostFreq,1,0,0,0,0,171
BIOMD0000000162,mostFreq,1,0,0,0,0,172
BIOMD0000000162,mostFreq,1,0,0,0,0,173
BIOMD0000000162,mostFreq,1,0,0,0,0,174
BIOMD0000000162,mostFreq,1,0,0,0,0,175
BIOMD0000000162,mostFreq,1,0,0,0,0,176
BIOMD0000000162,mostFreq,1,0,0,0,0,177
BIOMD0000000162,mostFreq,1,0,0,0,0,178
BIOMD0000000162,mostFreq,1,0,0,0,0,179
BIOMD0000000162,mostFreq,1,0,0,0,0,180
BIOMD0000000162,mostFreq,1,0,0,0,0,181
BIOMD0000000162,mostFreq,1,0,0,0,0,182
BIOMD0000000162,mostFreq,1,0,0,0,0,183
BIOMD0000000162,mostFreq,1,0,0,0,0,184
BIOMD0000000162,mostFreq,1,0,0,0,0,185
BIOMD0000000162,mostFreq,1,0,0,0,0,186
BIOMD0000000162,mostFreq,1,0,0,0,0,187
BIOMD0000000162,mostFreq,1,0,0,0,0,188
BIOMD0000000162,mostFreq,1,0,0,0,0,189
BIOMD0000000162,mostFreq,1,0,0,0,0,190
BIOMD0000000162,mostFreq,1,0,0,0,0,191
BIOMD0000000162,mostFreq,1,0,0,0,0,192
BIOMD0000000162,mostFreq,1,0,0,0,0,193
BIOMD0000000162,mostFreq,1,0,0,0,0,194
BIOMD0000000162,mostFreq,1,0,0,0,0,195
BIOMD0000000162,mostFreq,1,0,0,0,0,196
BIOMD0000000162,mostFreq,1,0,0,0,0,197
BIOMD0000000162,mostFreq,1,0,0,0,0,198
BIOMD0000000162,mostFreq,1,0,0,0,0,199
BIOMD0000000162,mostFreq,1,0,0,0,0,200
BIOMD0000000162,mostFreq,1,0,0,0,0,201
BIOMD0000000162,mostFreq,1,0,0,0,0,202
BIOMD0000000162,mostFreq,1,0,0,0,0,203
BIOMD0000000162,mostFreq,1,0,0,0,0,204
BIOMD0000000162,mostFreq,1,0,0,0,0,205
BIOMD0000000162,mostFreq,1,0,0,0,0,206
BIOMD0000000162,mostFreq,1,0,0,0,0,207
BIOMD0000000162,mostFreq,1,0,0,0,0,208
BIOMD0000000162,mostFreq,1,0,0,0,0,209
BIOMD0000000162,mostFreq,1,0,0,0,0,210
BIOMD0000000162,mostFreq,1,0,0,0,0,211
BIOMD0000000162,mostFreq,1,0,0,0,0,212
BIOMD0000000162,mostFreq,1,0,0,0,0,213
BIOMD0000000162,mostFreq,1,0,0,0,0,214
BIOMD0000000162,mostFreq,1,0,0,0,0,215
BIOMD0000000162,mostFreq,1,0,0,0,0,216
BIOMD0000000162,mostFreq,1,0,0,0,0,217
BIOMD0000000162,mostFreq,1,0,0,0,0,218
BIOMD0000000162,mostFreq,1,0,0,0,0,219
BIOMD0000000162,mostFreq,1,0,0,0,0,220
BIOMD0000000162,mostFreq,1,0,0,0,0,221
BIOMD0000000162,mostFreq,1,0,0,0,0,222
BIOMD0000000162,mostFreq,1,0,0,0,0,223
BIOMD0000000162,mostFreq,1,0,0,0,0,224
BIOMD0000000162,mostFreq,1,0,0,0,0,225
BIOMD0000000162,mostFreq,1,0,0,0,0,226
BIOMD0000000162,mostFreq,1,0,0,0,0,227
BIOMD0000000162,mostFreq,1,0,0,0,0,228
BIOMD0000000162,mostFreq,1,0,0,0,0,229
BIOMD0000000162,mostFreq,1,0,0,0,0,230
BIOMD0000000162,mostFreq,1,0,0,0,0,231
BIOMD0000000162,mostFreq,1,0,0,0,0,232
BIOMD0000000162,mostFreq,1,0,0,0,0,233
BIOMD0000000162,mostFreq,1,0,0,0,0,234
BIOMD0000000162,mostFreq,1,0,0,0,0,235
BIOMD0000000162,mostFreq,1,0,0,0,0,236
BIOMD0000000162,mostFreq,1,0,0,0,0,237
BIOMD0000000162,mostFreq,1,0,0,0,0,238
BIOMD0000000162,mostFreq,1,0,0,0,0,239
BIOMD0000000162,mostFreq,1,0,0,0,0,240
BIOMD0000000162,mostFreq,1,0,0,0,0,241
BIOMD0000000162,mostFreq,1,0,0,0,0,242
BIOMD0000000162,mostFreq,1,0,0,0,0,243
BIOMD0000000162,mostFreq,1,0,0,0,0,244
BIOMD0000000162,mostFreq,1,0,0,0,0,245
BIOMD0000000162,mostFreq,1,0,0,0,0,246
BIOMD0000000162,mostFreq,1,0,0,0,0,247
BIOMD0000000162,mostFreq,1,0,0,0,0,248
BIOMD0000000162,mostFreq,1,0,0,0,0,249
BIOMD0000000162,mostFreq,1,0,0,0,0,250
BIOMD0000000162,mostFreq,1,0,0,0,0,251
BIOMD0000000162,mostFreq,1,0,0,0,0,252
BIOMD0000000162,mostFreq,1,0,0,0,0,253
BIOMD0000000162,mostFreq,1,0,0,0,0,254
BIOMD0000000162,mostFreq,1,0,0,0,0,255
BIOMD0000000162,mostFreq,1,0,0,0,0,256
BIOMD0000000162,mostFreq,1,0,0,0,0,257
BIOMD0000000162,mostFreq,1,0,0,0,0,258
BIOMD0000000162,mostFreq,1,0,0,0,0,259
BIOMD0000000162,mostFreq,1,0,0,0,0,260
BIOMD0000000162,mostFreq,1,0,0,0,0,261
BIOMD0000000162,mostFreq,1,0,0,0,0,262
BIOMD0000000162,mostFreq,1,0,0,0,0,263
BIOMD0000000162,mostFreq,1,0,0,0,0,264
BIOMD0000000162,mostFreq,1,0,0,0,0,265
BIOMD0000000162,mostFreq,1,0,0,0,0,266
BIOMD0000000162,mostFreq,1,0,0,0,0,267
BIOMD0000000162,mostFreq,1,0,0,0,0,268
BIOMD0000000162,mostFreq,1,0,0,0,0,269
BIOMD0000000162,mostFreq,1,0,0,0,0,270
BIOMD0000000162,mostFreq,1,0,0,0,0,271
BIOMD0000000162,mostFreq,1,0,0,0,0,272
BIOMD0000000162,mostFreq,1,0,0,0,0,273
BIOMD0000000162,mostFreq,1,0,0,0,0,274
BIOMD0000000162,mostFreq,1,0,0,0,0,275
BIOMD0000000162,mostFreq,1,0,0,0,0,276
BIOMD0000000162,mostFreq,1,0,0,0,0,277
BIOMD0000000162,mostFreq,1,0,0,0,0,278
BIOMD0000000162,mostFreq,1,0,0,0,0,279
BIOMD0000000162,mostFreq,1,0,0,0,0,280
BIOMD0000000162,mostFreq,1,0,0,0,0,281
BIOMD0000000162,mostFreq,1,0,0,0,0,282
BIOMD0000000162,mostFreq,1,0,0,0,0,283
BIOMD0000000162,mostFreq,1,0,0,0,0,284
BIOMD0000000162,mostFreq,1,0,0,0,0,285
BIOMD0000000162,mostFreq,1,0,0,0,0,286
BIOMD0000000162,mostFreq,1,0,0,0,0,287
BIOMD0000000162,mostFreq,1,0,0,0,0,288
BIOMD0000000162,mostFreq,1,0,0,0,0,289
BIOMD0000000162,mostFreq,1,0,0,0,0,290
BIOMD0000000162,mostFreq,1,0,0,0,0,291
BIOMD0000000162,mostFreq,1,0,0,0,0,292
BIOMD0000000162,mostFreq,1,0,0,0,0,293
BIOMD0000000162,mostFreq,1,0,0,0,0,294
BIOMD0000000162,mostFreq,1,0,0,0,0,295
BIOMD0000000162,mostFreq,1,0,0,0,0,296
BIOMD0000000162,mostFreq,1,0,0,0,0,297
BIOMD0000000162,mostFreq,1,0,0,0,0,298
BIOMD0000000162,mostFreq,1,0,0,0,0,299
BIOMD0000000162,mostFreq,1,0,0,0,0,300
BIOMD0000000162,mostFreq,1,0,0,0,0,301
BIOMD0000000162,mostFreq,1,0,0,0,0,302
BIOMD0000000162,mostFreq,1,0,0,0,0,303
BIOMD0000000162,mostFreq,1,0,0,0,0,304
BIOMD0000000162,mostFreq,1,0,0,0,0,305
BIOMD0000000162,mostFreq,1,0,0,0,0,306
BIOMD0000000162,mostFreq,1,0,0,0,0,307
BIOMD0000000162,mostFreq,1,0,0,0,0,308
BIOMD0000000162,mostFreq,1,0,0,0,0,309
BIOMD0000000162,mostFreq,1,0,0,0,0,310
BIOMD0000000162,mostFreq,1,0,0,0,0,311
BIOMD0000000162,mostFreq,1,0,0,0,0,312
BIOMD0000000162,mostFreq,1,0,0,0,0,313
BIOMD0000000162,mostFreq,1,0,0,0,0,314
BIOMD0000000162,mostFreq,1,0,0,0,0,315
BIOMD0000000162,mostFreq,1,0,0,0,0,316
BIOMD0000000162,mostFreq,1,0,0,0,0,317
BIOMD0000000162,mostFreq,1,0,0,0,0,318
BIOMD0000000162,mostFreq,1,0,0,0,0,319
BIOMD0000000162,mostFreq,1,0,0,0,0,320
BIOMD0000000162,mostFreq,1,0,0,0,0,321
BIOMD0000000162,mostFreq,1,0,0,0,0,322
BIOMD0000000162,mostFreq,1,0,0,0,0,323
BIOMD0000000162,mostFreq,1,0,0,0,0,324
BIOMD0000000162,mostFreq,1,0,0,0,0,325
BIOMD0000000162,mostFreq,1,0,0,0,0,326
BIOMD0000000162,mostFreq,1,0,0,0,0,327
BIOMD0000000162,mostFreq,1,0,0,0,0,328
BIOMD0000000162,mostFreq,1,0,0,0,0,329
BIOMD0000000162,mostFreq,1,0,0,0,0,330
BIOMD0000000162,mostFreq,1,0,0,0,0,331
BIOMD0000000162,mostFreq,1,0,0,0,0,332
BIOMD0000000162,mostFreq,1,0,0,0,0,333
BIOMD0000000162,mostFreq,1,0,0,0,0,334
BIOMD0000000162,mostFreq,1,0,0,0,0,335
BIOMD0000000162,mostFreq,1,0,0,0,0,336
BIOMD0000000162,mostFreq,1,0,0,0,0,337
BIOMD0000000162,mostFreq,1,0,0,0,0,338
BIOMD0000000162,mostFreq,1,0,0,0,0,339
BIOMD0000000162,mostFreq,1,0,0,0,0,340
BIOMD0000000162,mostFreq,1,0,0,0,0,341
BIOMD0000000162,mostFreq,1,0,0,0,0,342
BIOMD0000000162,mostFreq,1,0,0,0,0,343
BIOMD0000000162,mostFreq,1,0,0,0,0,344
BIOMD0000000162,mostFreq,1,0,0,0,0,345
BIOMD0000000162,mostFreq,1,0,0,0,0,346
BIOMD0000000162,mostFreq,1,0,0,0,0,347
BIOMD0000000162,mostFreq,1,0,0,0,0,348
BIOMD0000000162,mostFreq,1,0,0,0,0,349
BIOMD0000000162,mostFreq,1,0,0,0,0,350
BIOMD0000000162,mostFreq,1,0,0,0,0,351
BIOMD0000000162,mostFreq,1,0,0,0,0,352
BIOMD0000000162,mostFreq,1,0,0,0,0,353
BIOMD0000000162,mostFreq,1,0,0,0,0,354
BIOMD0000000162,mostFreq,1,0,0,0,0,355
BIOMD0000000162,mostFreq,1,0,0,0,0,356
BIOMD0000000162,mostFreq,1,0,0,0,0,357
BIOMD0000000162,mostFreq,1,0,0,0,0,358
BIOMD0000000162,mostFreq,1,0,0,0,0,359
BIOMD0000000162,mostFreq,1,0,0,0,0,360
BIOMD0000000162,mostFreq,1,0,0,0,0,361
BIOMD0000000162,mostFreq,1,0,0,0,0,362
BIOMD0000000162,mostFreq,1,0,0,0,0,363
BIOMD0000000162,mostFreq,1,0,0,0,0,364
BIOMD0000000162,mostFreq,1,0,0,0,0,365
BIOMD0000000162,mostFreq,1,0,0,0,0,366
BIOMD0000000162,mostFreq,1,0,0,0,0,367
BIOMD0000000162,mostFreq,1,0,0,0,0,368
BIOMD0000000162,mostFreq,1,0,0,0,0,369
BIOMD0000000162,mostFreq,1,0,0,0,0,370
BIOMD0000000162,mostFreq,1,0,0,0,0,371
BIOMD0000000162,mostFreq,1,0,0,0,0,372
BIOMD0000000162,mostFreq,1,0,0,0,0,373
BIOMD0000000162,mostFreq,1,0,0,0,0,374
BIOMD0000000162,mostFreq,1,0,0,0,0,375
BIOMD0000000162,mostFreq,1,0,0,0,0,376
BIOMD0000000162,mostFreq,1,0,0,0,0,377
BIOMD0000000162,mostFreq,1,0,0,0,0,378
BIOMD0000000162,mostFreq,1,0,0,0,0,379
BIOMD0000000162,mostFreq,1,0,0,0,0,380
BIOMD0000000162,mostFreq,1,0,0,0,0,381
BIOMD0000000162,mostFreq,1,0,0,0,0,382
BIOMD0000000162,mostFreq,1,0,0,0,0,383
BIOMD0000000162,mostFreq,1,0,0,0,0,384
BIOMD0000000162,mostFreq,1,0,0,0,0,385
BIOMD0000000162,mostFreq,1,0,0,0,0,386
BIOMD0000000162,mostFreq,1,0,0,0,0,387
BIOMD0000000162,mostFreq,1,0,0,0,0,388
BIOMD0000000162,mostFreq,1,0,0,0,0,389
BIOMD0000000162,mostFreq,1,0,0,0,0,390
BIOMD0000000162,mostFreq,1,0,0,0,0,391
BIOMD0000000162,mostFreq,1,0,0,0,0,392
BIOMD0000000162,mostFreq,1,0,0,0,0,393
BIOMD0000000162,mostFreq,1,0,0,0,0,394
BIOMD0000000162,mostFreq,1,0,0,0,0,395
BIOMD0000000162,mostFreq,1,0,0,0,0,396
BIOMD0000000162,mostFreq,1,0,0,0,0,397
BIOMD0000000162,mostFreq,1,0,0,0,0,398
BIOMD0000000162,mostFreq,1,0,0,0,0,399
BIOMD0000000162,mostFreq,1,0,0,0,0,400
BIOMD0000000162,mostFreq,1,0,0,0,0,401
BIOMD0000000162,mostFreq,1,0,0,0,0,402
BIOMD0000000162,mostFreq,1,0,0,0,0,403
BIOMD0000000162,mostFreq,1,0,0,0,0,404
BIOMD0000000162,mostFreq,1,0,0,0,0,405
BIOMD0000000162,mostFreq,1,0,0,0,0,406
BIOMD0000000162,mostFreq,1,0,0,0,0,407
BIOMD0000000162,mostFreq,1,0,0,0,0,408
BIOMD0000000162,mostFreq,1,0,0,0,0,409
BIOMD0000000162,mostFreq,1,0,0,0,0,410
BIOMD0000000162,mostFreq,1,0,0,0,0,411
BIOMD0000000162,mostFreq,1,0,0,0,0,412
BIOMD0000000162,mostFreq,1,0,0,0,0,413
BIOMD0000000162,mostFreq,1,0,0,0,0,414
BIOMD0000000162,mostFreq,1,0,0,0,0,415
BIOMD0000000162,mostFreq,1,0,0,0,0,416
BIOMD0000000162,mostFreq,1,0,0,0,0,417
BIOMD0000000162,mostFreq,1,0,0,0,0,418
BIOMD0000000162,mostFreq,1,0,0,0,0,419
BIOMD0000000162,mostFreq,1,0,0,0,0,420
BIOMD0000000162,mostFreq,1,0,0,0,0,421
BIOMD0000000162,mostFreq,1,0,0,0,0,422
BIOMD0000000162,mostFreq,1,0,0,0,0,423
BIOMD0000000162,mostFreq,1,0,0,0,0,424
BIOMD0000000162,mostFreq,1,0,0,0,0,425
BIOMD0000000162,mostFreq,1,0,0,0,0,426
BIOMD0000000162,mostFreq,1,0,0,0,0,427
BIOMD0000000162,mostFreq,1,0,0,0,0,428
BIOMD0000000162,mostFreq,1,0,0,0,0,429
BIOMD0000000162,mostFreq,1,0,0,0,0,430
BIOMD0000000162,mostFreq,1,0,0,0,0,431
BIOMD0000000162,mostFreq,1,0,0,0,0,432
BIOMD0000000162,mostFreq,1,0,0,0,0,433
BIOMD0000000162,mostFreq,1,0,0,0,0,434
BIOMD0000000162,mostFreq,1,0,0,0,0,435
BIOMD0000000162,mostFreq,1,0,0,0,0,436
BIOMD0000000162,mostFreq,1,0,0,0,0,437
BIOMD0000000162,mostFreq,1,0,0,0,0,438
BIOMD0000000162,mostFreq,1,0,0,0,0,439
BIOMD0000000162,mostFreq,1,0,0,0,0,440
BIOMD0000000162,mostFreq,1,0,0,0,0,441
BIOMD0000000162,mostFreq,1,0,0,0,0,442
BIOMD0000000162,mostFreq,1,0,0,0,0,443
BIOMD0000000162,mostFreq,1,0,0,0,0,444
BIOMD0000000162,mostFreq,1,0,0,0,0,445
BIOMD0000000162,mostFreq,1,0,0,0,0,446
BIOMD0000000162,mostFreq,1,0,0,0,0,447
BIOMD0000000162,mostFreq,1,0,0,0,0,448
BIOMD0000000162,mostFreq,1,0,0,0,0,449
BIOMD0000000162,mostFreq,1,0,0,0,0,450
BIOMD0000000162,mostFreq,1,0,0,0,0,451
BIOMD0000000162,mostFreq,1,0,0,0,0,452
BIOMD0000000162,mostFreq,1,0,0,0,0,453
BIOMD0000000162,mostFreq,1,0,0,0,0,454
BIOMD0000000162,mostFreq,1,0,0,0,0,455
